version_id,document_id,competitor,source_type,overall_decision,reason_codes,raw_path,url,review_agent,reviewed_at
ver_711cdf07ea92c475135488ca,doc_c1b5146a9a331f3f2014e6f8,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/c70b98d64bf0d13474b33807.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025102704,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_150b706d56d3eaca250bd8df,doc_c3af4ea018d942767e37827d,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/9e2c710ce3447a26b551e460.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025101302,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_7c968be6b9617cd56dbfcce9,doc_c571058ce12df1e9a692fae8,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/ce2ad40a0a5041cad0d7177c.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026020701,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_4449a2b91780857fd1cad6ba,doc_c581930783b1eb5ad543db66,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/1420584f67bf5002f89eaa2b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.42.2,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_a7d6497caabe6ef9f7c0b4cf,doc_c5a95496a9f1fa9c38bc7c7d,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/147644a3ff437e813b4ee450.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.35.2025120804,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f49f70dc8bfe21e89de337b4,doc_c5e6b5505bcb76afb0449b37,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/e031068bfc0ecf82e05a1c04.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082802,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3756321b2559144b8f763042,doc_c7dd2bdead0bfeee5291023b,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/f91572d50f6c2ff0302fead0.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026022001,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_244d44f2f2932ffcaae3a786,doc_c85d1243cdf22d92e25b4582,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/82ce8a5ed0a27ad1898be264.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026021002,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_219b6fef30aef71ef2d4e0fb,doc_c8a29624cd2ec3accb914271,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/d136dc4dacd63fbd67ad82ff.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082801,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_47c73817efd26617a272b8ee,doc_c94169ac7305a7b4a0efe29a,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/babe9947633b7be8979b7dbf.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025090302,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_eda27935447af15e21b7fb74,doc_ca14aa3cb49aeac070311937,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/ba23f9489e29aa2c7a9b51bc.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.36.2025121601,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_393560ab2d9653638fd0f190,doc_caadb35ed0fb99b92ae44969,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/c58b55bebc56ffb886c15bd4.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040602,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_9657e409d2e70e73369c00bc,doc_cad5a0c69ed44aba9bd4de71,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/5a2d2f0b7bce0d98fa5fe78d.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040202,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_46734241d785d67c74a5f080,doc_cb6ca01d44d61263458b1043,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/f4cba4ea0e6fa98cf46cf42b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040203,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3d3e70ac1427a374e09e8a13,doc_cbd3fb2006e55117bb1a96b5,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/1e5f9ebd6b5b268b90e6f906.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026021202,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_61ac4b39c8d85bd617ee0878,doc_cc0ac2fc5814788aa13ce1cb,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/46f745a036d2935dc826e050.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025100203,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_187aca0ba70589715418ec8a,doc_cd2428b13c80ef2dcf24f877,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/5e0df106244445ee5077498c.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025071701,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_55c249b976c9f9f441439afc,doc_cd5fb1341e97d3eb0045424f,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/38585c5c5d1b7a2106570c17.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011401,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_0df8194dc371aa56f1960814,doc_cda1d01aab56d17f08455bf2,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/8d9e10841ff3769ae41329f4.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011902,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_884da8145a21d15dcec06600,doc_cde3623c199503cd2b057b5f,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/5726cdfab462a5e4b9ba715b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025102204,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f0bf96f1c9dffd73f6a6fb6f,doc_ce0d6d86504bae05e65c4186,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/709f5d65bf3e30c42f61bb57.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025091701,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_82faacaf6541fa45bf240295,doc_cea6bdf87444c399081ce5fe,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/397746fa3883b21aaf84f46c.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026022506,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_81d9b1c99bbff1ea0906667f,doc_cfb0b37fab586b68770da0f9,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/02f6770718ee914044737764.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025102404,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_8b91c2ec77b0cb86aef1f6ed,doc_d003568d2f481e03f3bd62d4,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/2dcfde89386e581f84f93e0d.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082213,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_6ca6a53544ac65ece9db5e44,doc_d007d3b600f06ceb448d6a05,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6b9800e0c8b51040d9d2b932.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.35.2025120803,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_ff0f0ab971cd05608cb889fe,doc_d03385f889927aa8644aba44,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/aeab4667182214ae21f98b54.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026021603,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_304194ab2dc06cc797ee3dc1,doc_d0deef03fb36f27c925f7a2a,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/328ba862313189c865aa3a32.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025090802,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f8d19e14758dc46b3a36a2b0,doc_d1cf692c573d5f591fd4be38,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/0a0d9ae0429a9ac6a1c43f76.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040601,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_441d768625d1e136cf9693be,doc_d2356c35692b39beca157224,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/7c8842e5d87eabb4aea15504.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025081204,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f1a48f9521845ccb29a18b3d,doc_d254f84d5dd633e04bdd29c5,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/25e50f3f12b757d76157e750.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026020908,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3d9f0a9854d7dc471b50e606,doc_d3ab8ed3032dbba59a5c424b,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/574406427c8f086cd1f63bef.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011302,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_c221267a9d82149660b9f000,doc_d4e4ad24540e5b8bdf81d119,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6e49b3765f91f85244be4788.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025111002,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_69a52a7fddc8732794f9de98,doc_d5bad590d2de46de5bc83761,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/a057ca6bfa1ff292ae38d9da.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040101,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_df0cb580ff0cd999b9387ee6,doc_d5cfc71ebea75ff54c685418,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/8f5c8b8384679b2a76d0549a.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025100101,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_7fe1d19fa3852b2970853673,doc_d66e22f9bdf43ce27d5bb8e5,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/bda8afb54518573cbccaffaf.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.42.2026032601,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_e5c30fabc5651ad67a034e77,doc_d7222075d96caa1c26edb907,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/4dbd22b7656323ee9e904a98.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.40.2026031004,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f68b816035dcad4e6d119800,doc_d7fcc21d6aadb6dd614011b2,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/dcdc37676f448e0933d53d74.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025073102,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_8baba7149c1819af60f1c85a,doc_d88b3ba35490b7718eb9a2b6,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/8ed570defd097ef2b300ef57.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.39.2026030501,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_902350cc91f009c8012a3768,doc_da7929c1ee6690f40ede6187,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/afec0f4a7951f1994f337e39.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082102,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f088ffd567beccd89e38a27a,doc_db1dd0e379acb9273765dfe4,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/578b7aece6aaf150391ac6fe.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025120101,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_dc7f603ab69d153350964226,doc_dbaa9ed60483855daa46816e,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/d158aaa1eb199f7f4c55c966.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026030305,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_282cd78340f6675035830282,doc_dc6ba3a35403f766d2f65c52,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/b79559ce7b54c7a19cb6cec6.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.41.2026031804,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_8b40ad2af88283e1f6ca1f8a,doc_dc8c2ab0104fd1c978fb9794,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/3d689c694e8997f70b27cbb4.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.36.2025121203,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_8a07e7fceae639083ff054cd,doc_dcf2148c3073a4acf1599e26,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/3b816f651aa6b740f77f783c.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.35.2025120901,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_c3c37dc7e8d5a8d3065a1430,doc_dd4199dbae72771c85c91b77,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/342f02545f4370b0718050b6.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.35.2025120802,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_37a155fff99e8897ca93f842,doc_dd9eab67afff6b248ca918bd,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/af52c5612ba6deceda436068.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040705,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_9b1b04970c9180439030895b,doc_de816161695881c29b397d43,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/a59e89cb4a1b761a5e65ccdb.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026012701,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_ad6a9a5d4b06b5320d234f52,doc_ded2ff70b353a9b360b32074,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/98e6a90ec83c2ad473f6f93c.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.36.2025121103,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_708b513367e1a6c5ea3fbf37,doc_df062f6bccef87ddc05e10cf,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/9cc05739f64438df7906b8b2.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.39.2026030903,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_fb0a2a885b5b957f2650be18,doc_dff4ba3eac3dcb32d60321a1,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/9df8d5e21c654cc20e95d9bd.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026012805,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_1e290d2e89ee3b5dae5b631b,doc_e0e964973dbbe00c73aa21ed,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/37dcd727df7256474059cc88.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025091002,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_eb3184f9e7c680fa6c92cda6,doc_e1165965bbf8cf68b83f3467,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/8bf278fcb45676a79ce9ac59.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.36.2025121004,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_98747df035aa502db69281c8,doc_e1534659c4d21ed6cee93f20,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/ad399ceab67347804d1654f2.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025072401,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_08adff7d34da923223064bf1,doc_e2d85d58b2aa1e170ec31fbc,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/076c4113499fc07ac0507b85.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026022002,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_6a11e7e17ea0bba7beb0cb43,doc_e4ff2a8211c5506037923ea6,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/36204dc19407338a723212fc.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.0,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_f8f9b9d3c42c0289fcef0f56,doc_e58d5553e3094518f8eaa472,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/730a50a28d837360325af499.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.39.2026030602,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_0d3d8d36b0d49cb565d926e6,doc_e58fe11c3d32e0f136ec88de,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/a247399b2eba9c385a56765d.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.41.2026032002,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_e00aea0d3f44c7d6fa5b4492,doc_e5a9d00880d10f268f882863,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/a8ae2293eb33b756a5f11d14.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082502,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_fcf51fdd1d27282e2b1cb08b,doc_e6078e923f116b31900415f0,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/870253f1bd65cd9a22b00b7b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025111202,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_758ba834b541b3d4426e497d,doc_e6a438813af540adbb7eafc9,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/66148550d55cbb232404c6a6.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025101401,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_96952114f6ef7de6805d3043,doc_e71b7bf46c68185a80348811,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/2c0d0b27848116c22e446c3d.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025091901,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_e1a42b5e7b62dfb7f3f612aa,doc_e784666dccd2442c7ba4602c,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/2dfa81580ac0a611b03101bc.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025091202,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_fb39cf162b7aae3f86b019cf,doc_e7e90c30b05277fc72a69df1,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/b80c299e4006323492099909.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.40.2026031202,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_cba0456cca4c3e24d29ff137,doc_e81dd0aeac83d678e6853bb6,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/a3a75d1428a4bdc3739bfe4f.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011409,codex-ai-precheck,2026-07-17T03:41:27.953526Z
ver_3f0d6a2a25ea4a969403f260,doc_e82a002604f1aee7aea495b7,GitHub Copilot,github_release,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/e301efa8e4383e50e5e6f910.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025102103,codex-ai-precheck,2026-07-17T03:41:27.953526Z
